id,name,description,maintain_stock,quantity,condition,warranty,created_at,updated_at,sort_order,disabled,reorder_at,taxable,upc_code,pdf,discount_percent,warranty_template_id,qb_item_id,vendor_id,desired_stock_level,notes,tax_rate_id,xero_item_id,serialized,delete,price_retail,price_cost,price_wholesale,category_path,vendor,serial_numbers
1001457,32025641 4.7GB 16X DVDRW,4004,true,11,,,2015-08-01 14:33:26 -0700,2015-08-06 00:11:25 -0700,,false,,true,034707056411,"",,,,,,,,,false,"",29.0,21.05,0.0,Optical Drive;Media,D&H
1001885,320610 INT PATCH CABLE 50FT YEL,2518,true,10,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",20.0,5.64,0.0,Cable;Ethernet,
1001886,320627 MH PATCH CABLE 100FT GRY,2417,true,2,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",30.0,11.08,0.0,Cable;Ethernet,
1001887,320634 INT PATCH CABLE 100FT BL,2407,true,5,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",30.0,11.08,0.0,Cable;Ethernet,
1001888,320665 INT PATCH CABLE 100FT YEL,2520,true,5,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",30.0,11.08,0.0,Cable;Ethernet,
1001730,320740 INT PATCH CABLE 3FT BLK,4150,true,19,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623320740,"",,,,,,,,,false,"",5.0,0.55,0.0,Cable;Ethernet,D&H
1001731,320757 INT PATCH CABLE 7FT BLK,4141,true,19,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623320757,"",,,,,,,,,false,"",7.0,0.85,0.0,Cable;Ethernet,D&H
1001732,320764 INT PATCH CABLE 10FT BLK,4142,true,28,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623320764,"",,,,,,,,,false,"",8.0,1.13,0.0,Cable;Ethernet,D&H
1001733,320771 INT PATCH CABLE 14FT BLK,4146,true,26,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623320771,"",,,,,,,,,false,"",10.0,1.5,0.0,Cable;Ethernet,D&H
1001734,320788 INT PATCH CABLE 25FT BLK,4145,true,34,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623320788,"",,,,,,,,,false,"",15.0,2.64,0.0,Cable;Ethernet,
1001889,320795 INT PATCH CABLE 50FT BLK,4485,true,10,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",20.0,5.64,0.0,Cable;Ethernet,
1001890,322355 MH SWIVEL HDMI ADAPTER,2211,true,6,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",15.0,4.38,0.0,Cable;HDMI,
1001891,322430 MH USB3.0 AM-BM 6.6FT,3293,true,8,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",12.0,4.15,0.0,Cable;USB,
1001892,322454 MH USB3.0 AM-BM 10FT,1371,true,4,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",15.0,5.2,0.0,Cable;USB,
1001893,325165 INT PATCH CABLE 1.5FT YEL,3599,true,8,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",4.0,0.44,0.0,Cable;Ethernet,
